No.;Time;Source;Destination;Protocol;Length;Info;;TIME 1;TIME 2;DELAY ;;DELAY 1;DELAY 2;JITTER
185;0,71843;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;0,71843;0,728182;0,009752;;0,009752;0;-0,009752
186;0,728182;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,728182;0,728182;0;;-0,000419;0,000419;0,000838
187;0,728182;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,728182;0,728601;0,000419;;-0,00202;0,002439;0,004459
188;0,728601;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;0,728601;0,73104;0,002439;;0,002439;0;-0,002439
189;0,73104;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,73104;0,73104;0;;-0,000398;0,000398;0,000796
190;0,73104;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,73104;0,731438;0,000398;;0,000191;0,000207;1,6E-05
191;0,731438;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;0,731438;0,731645;0,000207;;-0,026228;0,026435;0,052663
192;0,731645;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;0,731645;0,75808;0,026435;;0,026073;0,000362;-0,025711
193;0,75808;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,75808;0,758442;0,000362;;-0,002982;0,003344;0,006326
194;0,758442;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;0,758442;0,761786;0,003344;;0,003063;0,000281;-0,002782
195;0,761786;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,761786;0,762067;0,000281;;-0,002761;0,003042;0,005803
196;0,762067;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;0,762067;0,765109;0,003042;;0,002728;0,000314;-0,002414
197;0,765109;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,765109;0,765423;0,000314;;-0,002521;0,002835;0,005356
198;0,765423;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;0,765423;0,768258;0,002835;;0,002495;0,00034;-0,002155
199;0,768258;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,768258;0,768598;0,00034;;-0,027016;0,027356;0,054372
200;0,768598;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;0,768598;0,795954;0,027356;;0,027356;0;-0,027356
201;0,795954;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,795954;0,795954;0;;-9,5E-05;9,5E-05;0,00019
202;0,795954;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,795954;0,796049;9,5E-05;;-0,000174;0,000269;0,000443
203;0,796049;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,796049;0,796318;0,000269;;0,000121;0,000148;2,7E-05
204;0,796318;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;0,796318;0,796466;0,000148;;3,8E-05;0,00011;7,2E-05
205;0,796466;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;0,796466;0,796576;0,00011;;-0,001867;0,001977;0,003844
206;0,796576;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;0,796576;0,798553;0,001977;;0,001632;0,000345;-0,001287
207;0,798553;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,798553;0,798898;0,000345;;-0,00563;0,005975;0,011605
208;0,798898;192.168.27.81;202.67.42.206;UDP;85;63764  >  443 Len=43;;0,798898;0,804873;0,005975;;0,005605;0,00037;-0,005235
209;0,804873;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,804873;0,805243;0,00037;;-0,019786;0,020156;0,039942
210;0,805243;192.168.27.81;202.67.42.206;UDP;89;63764  >  443 Len=47;;0,805243;0,825399;0,020156;;0,019738;0,000418;-0,01932
211;0,825399;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,825399;0,825817;0,000418;;-0,001595;0,002013;0,003608
212;0,825817;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;0,825817;0,82783;0,002013;;0,001623;0,00039;-0,001233
213;0,82783;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,82783;0,82822;0,00039;;-0,011731;0,012121;0,023852
214;0,82822;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;0,82822;0,840341;0,012121;;0,012121;0;-0,012121
215;0,840341;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,840341;0,840341;0;;-0,002812;0,002812;0,005624
216;0,840341;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,840341;0,843153;0,002812;;0,002812;0;-0,002812
217;0,843153;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,843153;0,843153;0;;-0,000393;0,000393;0,000786
218;0,843153;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,843153;0,843546;0,000393;;0,000238;0,000155;-8,3E-05
219;0,843546;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;0,843546;0,843701;0,000155;;-0,013438;0,013593;0,027031
220;0,843701;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;0,843701;0,857294;0,013593;;0,013204;0,000389;-0,012815
221;0,857294;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,857294;0,857683;0,000389;;-0,001832;0,002221;0,004053
222;0,857683;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;0,857683;0,859904;0,002221;;0,001883;0,000338;-0,001545
223;0,859904;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,859904;0,860242;0,000338;;-0,011239;0,011577;0,022816
224;0,860242;192.168.27.81;202.67.42.206;UDP;88;63764  >  443 Len=46;;0,860242;0,871819;0,011577;;0,011111;0,000466;-0,010645
225;0,871819;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,871819;0,872285;0,000466;;-0,002206;0,002672;0,004878
226;0,872285;192.168.27.81;202.67.42.206;UDP;88;63764  >  443 Len=46;;0,872285;0,874957;0,002672;;0,002672;0;-0,002672
227;0,874957;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,874957;0,874957;0;;-0,000369;0,000369;0,000738
228;0,874957;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,874957;0,875326;0,000369;;0,000207;0,000162;-4,5E-05
229;0,875326;192.168.27.81;202.67.42.206;UDP;90;63764  >  443 Len=48;;0,875326;0,875488;0,000162;;-0,01316;0,013322;0,026482
230;0,875488;192.168.27.81;202.67.42.206;UDP;88;63764  >  443 Len=46;;0,875488;0,88881;0,013322;;0,009858;0,003464;-0,006394
231;0,88881;202.67.42.206;192.168.27.81;UDP;1283;443  >  63764 Len=1241;;0,88881;0,892274;0,003464;;0,003013;0,000451;-0,002562
232;0,892274;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,892274;0,892725;0,000451;;-0,016712;0,017163;0,033875
233;0,892725;192.168.27.81;202.67.42.206;UDP;90;63764  >  443 Len=48;;0,892725;0,909888;0,017163;;0,017163;0;-0,017163
234;0,909888;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,909888;0,909888;0;;-0,000362;0,000362;0,000724
235;0,909888;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,909888;0,91025;0,000362;;0,000201;0,000161;-4E-05
236;0,91025;192.168.27.81;202.67.42.206;UDP;92;63764  >  443 Len=50;;0,91025;0,910411;0,000161;;-0,004189;0,00435;0,008539
237;0,910411;192.168.27.81;202.67.42.206;UDP;92;63764  >  443 Len=50;;0,910411;0,914761;0,00435;;0,00402;0,00033;-0,00369
238;0,914761;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,914761;0,915091;0,00033;;-0,00246;0,00279;0,00525
239;0,915091;192.168.27.81;202.67.42.206;UDP;94;63764  >  443 Len=52;;0,915091;0,917881;0,00279;;0,002447;0,000343;-0,002104
240;0,917881;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,917881;0,918224;0,000343;;-0,001312;0,001655;0,002967
241;0,918224;192.168.27.81;202.67.42.206;UDP;93;63764  >  443 Len=51;;0,918224;0,919879;0,001655;;-0,020332;0,021987;0,042319
242;0,919879;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;0,919879;0,941866;0,021987;;0,021533;0,000454;-0,021079
243;0,941866;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,941866;0,94232;0,000454;;-0,028884;0,029338;0,058222
244;0,94232;192.168.27.81;202.67.42.206;UDP;94;63764  >  443 Len=52;;0,94232;0,971658;0,029338;;0,024373;0,004965;-0,019408
245;0,971658;202.67.42.206;192.168.27.81;UDP;70;443  >  63764 Len=28;;0,971658;0,976623;0,004965;;0,004527;0,000438;-0,004089
246;0,976623;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;0,976623;0,977061;0,000438;;-0,006339;0,006777;0,013116
247;0,977061;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;0,977061;0,983838;0,006777;;0,006396;0,000381;-0,006015
248;0,983838;202.67.42.206;192.168.27.81;UDP;78;443  >  63764 Len=36;;0,983838;0,984219;0,000381;;-0,024274;0,024655;0,048929
249;0,984219;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;0,984219;1,008874;0,024655;;0,011651;0,013004;0,001353
250;1,008874;202.67.42.206;192.168.27.81;UDP;1237;443  >  63764 Len=1195;;1,008874;1,021878;0,013004;;-0,043719;0,056723;0,100442
251;1,021878;192.168.27.81;202.67.42.206;UDP;77;63764  >  443 Len=35;;1,021878;1,078601;0,056723;;0,05635;0,000373;-0,055977
252;1,078601;202.67.42.206;192.168.27.81;UDP;1237;443  >  63764 Len=1195;;1,078601;1,078974;0,000373;;-1,994008;1,994381;3,988389
253;1,078974;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;1,078974;3,073355;1,994381;;1,994347;3,4E-05;-1,994313
254;3,073355;8e:98:5b:2d:5e:fb;CloudNet_7e:6d:11;ARP;42;Who has 192.168.27.81? Tell 192.168.27.242;;3,073355;3,073389;3,4E-05;;-0,208808;0,208842;0,41765
255;3,073389;CloudNet_7e:6d:11;8e:98:5b:2d:5e:fb;ARP;42;192.168.27.81 is at cc:6b:1e:7e:6d:11;;3,073389;3,282231;0,208842;;0,159091;0,049751;-0,10934
256;3,282231;192.168.27.81;142.251.12.91;UDP;763;54432  >  443 Len=721;;3,282231;3,331982;0,049751;;0,036914;0,012837;-0,024077
257;3,331982;142.251.12.91;192.168.27.81;UDP;73;443  >  54432 Len=31;;3,331982;3,344819;0,012837;;0,012837;0;-0,012837
258;3,344819;142.251.12.91;192.168.27.81;UDP;117;443  >  54432 Len=75;;3,344819;3,344819;0;;-0,000545;0,000545;0,00109
259;3,344819;142.251.12.91;192.168.27.81;UDP;67;443  >  54432 Len=25;;3,344819;3,345364;0,000545;;-0,015334;0,015879;0,031213
260;3,345364;192.168.27.81;142.251.12.91;UDP;81;54432  >  443 Len=39;;3,345364;3,361243;0,015879;;-0,01198;0,027859;0,039839
261;3,361243;192.168.27.81;142.251.12.91;UDP;75;54432  >  443 Len=33;;3,361243;3,389102;0,027859;;-0,656641;0,6845;1,341141
262;3,389102;142.251.12.91;192.168.27.81;UDP;67;443  >  54432 Len=25;;3,389102;4,073602;0,6845;;0,084479;0,600021;0,515542
263;4,073602;fe80::4d05:34fb:8784:8d0d;ff02::1:2;DHCPv6;157;Solicit XID: 0xd007f5 CID: 00010001292bc1e0c85acfe1b23e ;;4,073602;4,673623;0,600021;;0,549563;0,050458;-0,499105
264;4,673623;192.168.27.81;20.198.162.78;TLSv1.2;153;Application Data;;4,673623;4,724081;0,050458;;0,005521;0,044937;0,039416
265;4,724081;20.198.162.78;192.168.27.81;TLSv1.2;223;Application Data;;4,724081;4,769018;0,044937;;-0,360635;0,405572;0,766207
266;4,769018;192.168.27.81;20.198.162.78;TCP;54;54950  >  443 [ACK] Seq=100 Ack=170 Win=255 Len=0;;4,769018;5,174590;0,405572;;0,362327;0,043245;-0,319082
267;5,174590;192.168.27.81;204.79.197.200;TCP;55;54984  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1 [TCP segment of a reassembled PDU];;5,174590;5,217835;0,043245;;-0,161755;0,205;0,366755
268;5,217835;204.79.197.200;192.168.27.81;TCP;66;443  >  54984 [ACK] Seq=1 Ack=2 Win=2048 Len=0 SLE=1 SRE=2;;5,217835;5,422835;0,205;;0,204726;0,000274;-0,204452
269;5,422835;192.168.27.81;23.44.1.109;TCP;54;54959  >  80 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0;;5,422835;5,423109;0,000274;;-0,05233;0,052604;0,104934
270;5,423109;192.168.27.81;23.52.40.179;TCP;54;54958  >  443 [FIN, ACK] Seq=1 Ack=1 Win=257 Len=0;;5,423109;5,475713;0,052604;;0,052517;8,7E-05;-0,05243
271;5,475713;23.52.40.179;192.168.27.81;TCP;54;443  >  54958 [FIN, ACK] Seq=25 Ack=2 Win=501 Len=0;;5,475713;5,475800;8,7E-05;;-0,002865;0,002952;0,005817
272;5,475800;192.168.27.81;23.52.40.179;TCP;54;[TCP Dup ACK 270#1] 54958  >  443 [ACK] Seq=2 Ack=1 Win=257 Len=0;;5,475800;5,478752;0,002952;;0,002952;0;-0,002952
273;5,478752;23.52.40.179;192.168.27.81;TCP;78;[TCP Retransmission] 443  >  54958 [PSH, ACK] Seq=1 Ack=2 Win=501 Len=24;;5,478752;5,478752;0;;-7,7E-05;7,7E-05;0,000154
274;5,478752;23.44.1.109;192.168.27.81;TCP;54;80  >  54959 [FIN, ACK] Seq=1 Ack=2 Win=501 Len=0;;5,478752;5,478829;7,7E-05;;-6E-06;8,3E-05;8,9E-05
275;5,478829;192.168.27.81;23.52.40.179;TCP;54;54958  >  443 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0;;5,478829;5,478912;8,3E-05;;-2,170638;2,170721;4,341359
276;5,478912;192.168.27.81;23.44.1.109;TCP;54;54959  >  80 [ACK] Seq=2 Ack=2 Win=255 Len=0;;5,478912;7,649633;2,170721;;2,120627;0,050094;-2,070533
277;7,649633;192.168.27.81;23.42.168.31;TCP;54;54971  >  443 [FIN, ACK] Seq=1 Ack=1 Win=257 Len=0;;7,649633;7,699727;0,050094;;-0,059681;0,109775;0,169456
278;7,699727;192.168.27.81;202.67.42.206;UDP;834;63764  >  443 Len=792;;7,699727;7,809502;0,109775;;0,105339;0,004436;-0,100903
279;7,809502;192.168.27.81;202.67.42.206;UDP;834;63764  >  443 Len=792;;7,809502;7,813938;0,004436;;0,004436;0;-0,004436
280;7,813938;202.67.42.206;192.168.27.81;UDP;70;443  >  63764 Len=28;;7,813938;7,813938;0;;-0,000173;0,000173;0,000346
281;7,813938;202.67.42.206;192.168.27.81;UDP;1287;443  >  63764 Len=1245;;7,813938;7,814111;0,000173;;0,000173;0;-0,000173
282;7,814111;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,814111;7,814111;0;;0;0;0
283;7,814111;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,814111;7,814111;0;;-0,00041;0,00041;0,00082
284;7,814111;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,814111;7,814521;0,00041;;0,00041;0;-0,00041
285;7,814521;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,814521;7,814521;0;;0;0;0
286;7,814521;202.67.42.206;192.168.27.81;UDP;174;443  >  63764 Len=132;;7,814521;7,814521;0;;-0,00012;0,00012;0,00024
287;7,814521;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,814521;7,814641;0,00012;;6,7E-05;5,3E-05;-1,4E-05
288;7,814641;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,814641;7,814694;5,3E-05;;-0,000131;0,000184;0,000315
289;7,814694;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;7,814694;7,814878;0,000184;;5,9E-05;0,000125;6,6E-05
290;7,814878;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;7,814878;7,815003;0,000125;;-0,000414;0,000539;0,000953
291;7,815003;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;7,815003;7,815542;0,000539;;0,000421;0,000118;-0,000303
292;7,815542;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;7,815542;7,815660;0,000118;;0,000118;0;-0,000118
293;7,815660;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,815660;7,815660;0;;0;0;0
294;7,815660;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,815660;7,815660;0;;0;0;0
295;7,815660;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,815660;7,815660;0;;0;0;0
296;7,815660;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,815660;7,815660;0;;-5,2E-05;5,2E-05;0,000104
297;7,815660;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,815660;7,815712;5,2E-05;;-0,000488;0,00054;0,001028
298;7,815712;192.168.27.81;202.67.42.206;UDP;79;63764  >  443 Len=37;;7,815712;7,816252;0,00054;;0,000188;0,000352;0,000164
299;7,816252;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,816252;7,816604;0,000352;;-0,00127;0,001622;0,002892
300;7,816604;192.168.27.81;202.67.42.206;UDP;81;63764  >  443 Len=39;;7,816604;7,818226;0,001622;;0,001434;0,000188;-0,001246
301;7,818226;192.168.27.81;202.67.42.206;UDP;77;63764  >  443 Len=35;;7,818226;7,818414;0,000188;;7E-05;0,000118;4,8E-05
302;7,818414;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;7,818414;7,818532;0,000118;;8E-06;0,00011;0,000102
303;7,818532;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;7,818532;7,818642;0,00011;;-1E-06;0,000111;0,000112
304;7,818642;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;7,818642;7,818753;0,000111;;-4E-06;0,000115;0,000119
305;7,818753;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;7,818753;7,818868;0,000115;;-2,8E-05;0,000143;0,000171
306;7,818868;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;7,818868;7,819011;0,000143;;-1,1E-05;0,000154;0,000165
307;7,819011;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;7,819011;7,819165;0,000154;;-0,13151;0,131664;0,263174
308;7,819165;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;7,819165;7,950829;0,131664;;0,130677;0,000987;-0,12969
309;7,950829;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;7,950829;7,951816;0,000987;;0,000987;0;-0,000987
310;7,951816;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,951816;7,951816;0;;-0,000203;0,000203;0,000406
311;7,951816;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,951816;7,952019;0,000203;;0,000203;0;-0,000203
312;7,952019;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,952019;7,952019;0;;0;0;0
313;7,952019;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,952019;7,952019;0;;0;0;0
314;7,952019;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;7,952019;7,952019;0;;0;0;0
315;7,952019;23.42.168.31;192.168.27.81;TCP;54;443  >  54971 [FIN, ACK] Seq=32 Ack=2 Win=501 Len=0;;7,952019;7,952019;0;;-0,000139;0,000139;0,000278
316;7,952019;23.42.168.31;192.168.27.81;TCP;85;[TCP Out-Of-Order] 443  >  54971 [PSH, ACK] Seq=1 Ack=2 Win=501 Len=31;;7,952019;7,952158;0,000139;;0,000139;0;-0,000139
317;7,952158;192.168.27.81;23.42.168.31;TCP;54;[TCP Dup ACK 277#1] 54971  >  443 [ACK] Seq=2 Ack=1 Win=257 Len=0;;7,952158;7,952158;0;;-8,6E-05;8,6E-05;0,000172
318;7,952158;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;7,952158;7,952244;8,6E-05;;-8,1E-05;0,000167;0,000248
319;7,952244;192.168.27.81;23.42.168.31;TCP;54;54971  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0;;7,952244;7,952411;0,000167;;-8,8E-05;0,000255;0,000343
320;7,952411;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;7,952411;7,952666;0,000255;;-8,5E-05;0,00034;0,000425
321;7,952666;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;7,952666;7,953006;0,00034;;-0,004959;0,005299;0,010258
322;7,953006;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;7,953006;7,958305;0,005299;;-0,083631;0,08893;0,172561
323;7,958305;192.168.27.81;202.67.42.206;UDP;77;63764  >  443 Len=35;;7,958305;8,047235;0,08893;;0,08893;0;-0,08893
324;8,047235;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047235;8,047235;0;;-0,000152;0,000152;0,000304
325;8,047235;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047235;8,047387;0,000152;;0,000152;0;-0,000152
326;8,047387;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047387;8,047387;0;;0;0;0
327;8,047387;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047387;8,047387;0;;0;0;0
328;8,047387;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047387;8,047387;0;;0;0;0
329;8,047387;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047387;8,047387;0;;0;0;0
330;8,047387;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047387;8,047387;0;;-0,000165;0,000165;0,00033
331;8,047387;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047387;8,047552;0,000165;;0,000165;0;-0,000165
332;8,047552;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047552;8,047552;0;;0;0;0
333;8,047552;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047552;8,047552;0;;0;0;0
334;8,047552;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047552;8,047552;0;;0;0;0
335;8,047552;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047552;8,047552;0;;-3,7E-05;3,7E-05;7,4E-05
336;8,047552;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047552;8,047589;3,7E-05;;-4,5E-05;8,2E-05;0,000127
337;8,047589;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;8,047589;8,047671;8,2E-05;;8,2E-05;0;-8,2E-05
338;8,047671;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047671;8,047671;0;;0;0;0
339;8,047671;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047671;8,047671;0;;0;0;0
340;8,047671;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047671;8,047671;0;;-4,2E-05;4,2E-05;8,4E-05
341;8,047671;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,047671;8,047713;4,2E-05;;-0,000152;0,000194;0,000346
342;8,047713;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;8,047713;8,047907;0,000194;;9E-05;0,000104;1,4E-05
343;8,047907;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;8,047907;8,048011;0,000104;;-1,4E-05;0,000118;0,000132
344;8,048011;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;8,048011;8,048129;0,000118;;1,4E-05;0,000104;9E-05
345;8,048129;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;8,048129;8,048233;0,000104;;-7,1E-05;0,000175;0,000246
346;8,048233;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;8,048233;8,048408;0,000175;;7,2E-05;0,000103;3,1E-05
347;8,048408;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;8,048408;8,048511;0,000103;;-0,000121;0,000224;0,000345
348;8,048511;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;8,048511;8,048735;0,000224;;0,000149;7,5E-05;-7,4E-05
349;8,048735;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;8,048735;8,048810;7,5E-05;;-1,77636E-15;7,5E-05;7,5E-05
350;8,048810;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;8,048810;8,048885;7,5E-05;;-4E-06;7,9E-05;8,3E-05
351;8,048885;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;8,048885;8,048964;7,9E-05;;-0,006192;0,006271;0,012463
352;8,048964;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;8,048964;8,055235;0,006271;;-0,56985;0,576121;1,145971
353;8,055235;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;8,055235;8,631356;0,576121;;0,576121;0;-0,576121
354;8,631356;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,631356;8,631356;0;;-0,000254;0,000254;0,000508
355;8,631356;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,631356;8,631610;0,000254;;0,000254;0;-0,000254
356;8,631610;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;8,631610;8,631610;0;;0;0;0
